article_id,slug,date,time,is_updated,headline,excerpt,article_url,scraped_at
r~9c90280853c711ea9e13ac1f6b220ee8,narceni-z-korupce-babisovi-proslo-omlouvat-se-nemusi-transpa,2020-02-21,10:42:00,True,"Nařčení z korupce Babišovi prošlo. Omlouvat se nemusí, Transparency spor prohrála","Soudce Babišova opakovaná nařčení Transparency International z korupce vyhodnotil coby vyjádření svobody projevu, na kterou má právo.",/domaci//domaci/narceni-z-korupce-babisovi-proslo-omlouvat-se-nemusi-transpa/r~9c90280853c711ea9e13ac1f6b220ee8/,03-05-2020 19:49:02
policie-zadrzela-nekolik-lidi-kvuli-loupezim-u-prahy,stredocesky,2020-02-21,09:54:00,False,"Policie zadržela několik lidí kvůli loupežím u Prahy, někteří mohou být členy gangu",Od začátku roku eviduje policie v celém kraji zhruba 185 vloupání do domů.,/domaci//regiony/stredocesky/policie-zadrzela-nekolik-lidi-kvuli-loupezim-u-prahy/r~aad077c8548611ea8362ac1f6b220ee8/,03-05-2020 19:49:02
r~4cf4f25840f611ea84260cc47ab5f122,turkestan-prvni-svetova-valka-pomniky-cechoslovaci-legie,2020-02-21,07:11:00,False,"Bílé místo historie. V asijské poušti umírali Čechoslováci, jejich hroby jsou neznámé",Tisíce Čechoslováků zahynuly před sto lety v zajateckých táborech dnešního Uzbekistánu a Kazachstánu. Badatelé pátrají po jejich hrobech.,/domaci//zahranici/turkestan-prvni-svetova-valka-pomniky-cechoslovaci-legie/r~4cf4f25840f611ea84260cc47ab5f122/,03-05-2020 19:49:02
,r~36984d5253bb11ea80ca0cc47ab5f122,2020-02-21,05:30:00,False,"Jsem udivený, co má volba rozpoutala, říká ombudsman Křeček. Havla si velmi váží","Nemám žádnou výkonnou pravomoc, nemůžu o ničem rozhodovat. Proč se kolem mě něco takového rozpoutalo? ptá se ombudsman.",/domaci//stanislav-krecek-ombudsman-rozhovor/r~36984d5253bb11ea80ca0cc47ab5f122/,03-05-2020 19:49:02
r~30261812540311ea9aaf0cc47ab5f122,kandidatku-kscm-v-libereckem-kraji-povede-byvaly-poslanec-ma,2020-02-20,18:09:00,True,"Kandidátku KSČM v Libereckém kraji povede bývalý poslanec Mackovík, už potřetí",Do Senátu za Českolipsko nominovala strana stejně jako před šesti lety krajského zastupitelé Miloše Titu.,/domaci//domaci/kandidatku-kscm-v-libereckem-kraji-povede-byvaly-poslanec-ma/r~30261812540311ea9aaf0cc47ab5f122/,03-05-2020 19:49:02
r~2ad7407a3d1f11ea84260cc47ab5f122,pokud-jste-sadista-o-spolupraci-nemame-zajem-veda-vyvraci-sk,2020-02-20,17:55:00,False,"Provozuje BDSM, nechci s ním pracovat. Psycholožka vyvrací předsudky pomocí vědy","Lidé se opakovaně setkávali s tím, že museli odborníkovi vysvětlovat, co si pod zkratkou BDSM vlastně představit, aby jim byl schopen poradit.",/domaci//domaci/pokud-jste-sadista-o-spolupraci-nemame-zajem-veda-vyvraci-sk/r~2ad7407a3d1f11ea84260cc47ab5f122/,03-05-2020 19:49:02
r~fe8a44b253d111ea9aaf0cc47ab5f122,policie-obvinila-tri-lidi-z-podvodu-na-burzach,2020-02-20,17:33:00,True,Miliardová škoda a dva tisíce poškozených. Policie stíhá tři lidi za podvody na burze,"Podvodníci lákali na výhodné investice, ale za peníze od lidí si kupovali luxusní auta, šperky či nemovitosti. Hrozí jim až deset let vězení.",/domaci//domaci/policie-obvinila-tri-lidi-z-podvodu-na-burzach/r~fe8a44b253d111ea9aaf0cc47ab5f122/,03-05-2020 19:49:02
r~234dabfc53ed11ea92e8ac1f6b220ee8,prezident-milos-zeman-jmenoval-pavla-samala-soudcem-ustavnih,2020-02-20,17:18:00,True,Zeman jmenoval Šámala ústavním soudcem a zkritizoval pomalost soudu v kauze lex Babiš,"Zeman popřál Šámalovi radost z práce. Je přesvědčen o tom, že jeho příchod zvýší dynamiku soudu.",/domaci//domaci/prezident-milos-zeman-jmenoval-pavla-samala-soudcem-ustavnih/r~234dabfc53ed11ea92e8ac1f6b220ee8/,03-05-2020 19:49:02
r~f7da7b02531b11ea92e8ac1f6b220ee8,hlavne-at-po-nas-skola-nic-nechce-rika-ctvrtina-rodicu,2020-02-20,17:09:00,False,"Hlavně ať po nás škola nic nechce, říká čtvrtina rodičů. Stejně je ale i angažovaných",Typy rodičů podle jejich nároků na školy se detailně zabýval průzkum společnosti School My Project.,/domaci//domaci/hlavne-at-po-nas-skola-nic-nechce-rika-ctvrtina-rodicu/r~f7da7b02531b11ea92e8ac1f6b220ee8/,03-05-2020 19:49:02
kuberovi-jsem-cestu-na-tchaj-wan-take-nedoporucil-rika-babis,politika,2020-02-20,16:33:00,True,Ústavní činitelé Kuberu zrazovali od cesty na Tchaj-wan. Čínské výhrůžky budou řešit,"Proti cestě byl nejen prezident Miloš Zeman a premiér Andrej Babiš, ale třeba i ministr zahraničí Tomáš Petříček.",/domaci//domaci/politika/kuberovi-jsem-cestu-na-tchaj-wan-take-nedoporucil-rika-babis/r~d961626253c511eaa7590cc47ab5f122/,03-05-2020 19:49:02
r~c85da68853e811ea81a20cc47ab5f122,zeman-dostal-povoleni-na-stavbu-domu-v-lanech,2020-02-20,15:12:00,False,"Zeman dostal povolení na stavbu domu v Lánech, chce si vybudovat bungalov","""Ještě tento rok začnu stavět,"" řekl prezident.",/domaci//domaci/zeman-dostal-povoleni-na-stavbu-domu-v-lanech/r~c85da68853e811ea81a20cc47ab5f122/,03-05-2020 19:49:02
r~0e64848653d911ea88c9ac1f6b220ee8,v-patek-hrozi-silny-vitr-vikend-bude-destivy-a-teply,2020-02-20,13:20:00,False,"V pátek hrozí silný vítr, víkend bude deštivý s vysokými teplotami","Teploty budou do úterý růst až ke 14 stupňům Celsia, pak se ochladí.",/domaci//pocasi/v-patek-hrozi-silny-vitr-vikend-bude-destivy-a-teply/r~0e64848653d911ea88c9ac1f6b220ee8/,03-05-2020 19:49:04
r~46ba739253d711eaaa180cc47ab5f122,mlada-fronta-obdrzela-od-cpi-a-czechoslovak-group-nabidky-uv,2020-02-20,12:59:00,False,Krachující Mladé frontě nabídl úvěr Vítek i zbrojař Strnad. Vydavatelství pomoc zváží,"""O nabídkách teď budeme intenzivně jednat. Naší jednoznačnou prioritou je zachování chodu společnosti,"" uvedl generální ředitel vydavatelství.",/domaci//ekonomika/mlada-fronta-obdrzela-od-cpi-a-czechoslovak-group-nabidky-uv/r~46ba739253d711eaaa180cc47ab5f122/,03-05-2020 19:49:04
statni-zastupce-obzaloval-dva-lidi-kvuli-padu-trojske-lavky,praha,2020-02-20,11:50:00,False,"Chyby projektu, špatná údržba i solení. Za pád trojské lávky půjdou k soudu dva lidi",Podle dřívějších informací jsou v případu stíháni autor lávky a bývalý vedoucí oddělení mostů Technické správy komunikací.,/domaci//regiony/praha/statni-zastupce-obzaloval-dva-lidi-kvuli-padu-trojske-lavky/r~1732c4a453cc11ea85aaac1f6b220ee8/,03-05-2020 19:49:04
r~505bf36c53be11ea8c1d0cc47ab5f122,osmatricetileta-matka-ktera-ve-stredu-v-plzni-skocila-z-okna,2020-02-20,10:22:00,True,"Matka, která ve středu v Plzni skočila z okna, zemřela. Dcera je mimo ohrožení života",Policie událost vyšetřuje. Podle informací ČTK dívka neskočila o své vůli.,/domaci//domaci/osmatricetileta-matka-ktera-ve-stredu-v-plzni-skocila-z-okna/r~505bf36c53be11ea8c1d0cc47ab5f122/,03-05-2020 19:49:04
r~ad5a1936533711ea81a20cc47ab5f122,krecka-prijde-branit-spolek-slusni-lide-nebudu-jim-rikat-at,2020-02-20,09:56:00,True,Ombudsmanovi bránili odpůrci ve vstupu do úřadu v Brně. Zasahovat musela policie,"Pro končící ombudsmanku mám připravenou kytici, rád bych převzal úřad v přátelské atmosféře, říkal dopředu Stanislav Křeček Aktuálně.cz.",/domaci//domaci/krecka-prijde-branit-spolek-slusni-lide-nebudu-jim-rikat-at/r~ad5a1936533711ea81a20cc47ab5f122/,03-05-2020 19:49:04
r~d7b8a60c52fb11ea80ca0cc47ab5f122,za-kauzu-peroutka-hrad-utratil-500-tisic,2020-02-20,05:30:00,False,Za kauzu Peroutka Hrad utratil 500 tisíc. Celkem už stáli Zemanovi advokáti 9 milionů,"Deník Aktuálně.cz zjistil, kolik Kancelář prezidenta republiky uhradila Advokátní kanceláři Nespala za všechny služby od nástupu Miloše Zemana.",/domaci//domaci/za-kauzu-peroutka-hrad-utratil-500-tisic/r~d7b8a60c52fb11ea80ca0cc47ab5f122/,03-05-2020 19:49:04
r~39b88ee0533711eaaa180cc47ab5f122,zastupkyne-ombudsmana-kritizuje-legislativu,2020-02-19,18:37:00,False,"V Česku zcela chybí zákony pro lidi s asistenčními psy, říká zástupkyně ombudsmana","Úřad podle ní už před deseti lety vydal doporučení pro vytvoření nového zákona, zůstalo ale bez odezvy.",/domaci//domaci/zastupkyne-ombudsmana-kritizuje-legislativu/r~39b88ee0533711eaaa180cc47ab5f122/,03-05-2020 19:49:04
r~2f018d98531011ea85aaac1f6b220ee8,vystrcil-potvrdil-ze-v-kancelari-kubery-nasel-vyhruzny-dopis,2020-02-19,17:20:00,False,"Nový šéf Senátu Vystrčil potvrdil, že v Kuberově kanceláři byl výhrůžný dopis Číňanů","Dopis původně dorazil na Hrad, ten ho pak s vlastním přípisem tajně dal Jaroslavu Kuberovi.",/domaci//domaci/vystrcil-potvrdil-ze-v-kancelari-kubery-nasel-vyhruzny-dopis/r~2f018d98531011ea85aaac1f6b220ee8/,03-05-2020 19:49:04
divka-a-matka-vypadly-z-pateho-patra,plzensky,2020-02-19,15:56:00,True,"Dívka vypadla z pátého patra, matka po chvíli skočila za ní. Obě jsou ve vážném stavu","Desetiletá dívka má těžká zranění, ale je při vědomí. Žena utrpěla velmi vážné poranění hlavy a je v kritickém stavu.",/domaci//regiony/plzensky/divka-a-matka-vypadly-z-pateho-patra/r~b898029252fe11ea820cac1f6b220ee8/,03-05-2020 19:49:04
r~8260581a532011ea8362ac1f6b220ee8,konec-klecovych-chovu-na-vyboru-neprosel-skoncit-ma-drezura,2020-02-19,15:49:00,False,"Konec klecových chovů na výboru neprošel, skončit ale má drezura zvířat v cirkusech","Pokud sněmovna omezení podpoří, vystupování v cirkusech nebude možné se zvířaty, která se narodí od roku 2021.",/domaci//domaci/konec-klecovych-chovu-na-vyboru-neprosel-skoncit-ma-drezura/r~8260581a532011ea8362ac1f6b220ee8/,03-05-2020 19:49:04
praha-zada-obyvatele-aby-policii-udavali-majitele-bytu-prona,praha,2020-02-19,15:43:00,False,"Problémy s Airbnb byty hned hlaste policii, vyzývá Praha. Pošle na ně kontrolu","Aktuálně lidé přes platformu Airbnb v Praze lákají na více než 13 tisíc nabídek ubytování, nejvíce pak v samotném srdci metropole.",/domaci//regiony/praha/praha-zada-obyvatele-aby-policii-udavali-majitele-bytu-prona/r~783989c4531611eaaa180cc47ab5f122/,03-05-2020 19:49:04
r~a280d96852fc11ea80ca0cc47ab5f122,predseda-kscm-vojtech-filip-infarkt,2020-02-19,15:33:00,True,"Vše dopadlo dobře a jsem v pohodě, vzkázal po operaci Filip. Podle lékařů měl infarkt",Lékaři infarkt zachytili v časném stadiu a Filip je po jejich zákroku ve stabilním stavu.,/domaci//domaci/predseda-kscm-vojtech-filip-infarkt/r~a280d96852fc11ea80ca0cc47ab5f122/,03-05-2020 19:49:04
r~915053a4530011ea8362ac1f6b220ee8,muz-v-plzni-vtrhl-matce-s-malou-dcerou-do-auta-ze-ktereho-je,2020-02-19,13:58:00,False,Muž v Plzni vtrhl matce s dcerou do auta a chtěl je unést. Nakonec je násilím vyhodil,"Podle manžela napadené ženy celému konfliktu přihlíželo několik desítek svědků, ale ani přes ženino zoufalé volání o pomoc nikdo nepomohl.",/domaci//domaci/muz-v-plzni-vtrhl-matce-s-malou-dcerou-do-auta-ze-ktereho-je/r~915053a4530011ea8362ac1f6b220ee8/,03-05-2020 19:49:04
r~9d694cd8530d11ea8362ac1f6b220ee8,babis-pokud-ano-prohraje-volby-nebudu-v-politice-pokracovat,2020-02-19,13:50:00,True,"Pokud ANO prohraje sněmovní volby, nebudu v politice pokračovat, tvrdí Babiš","Podle Babiše existuje dlouhodobě snaha dostat ho z politiky, za její projev považuje i úpravu zákona o střetu zájmů z roku 2017.",/domaci//domaci/babis-pokud-ano-prohraje-volby-nebudu-v-politice-pokracovat/r~9d694cd8530d11ea8362ac1f6b220ee8/,03-05-2020 19:49:04
exprimator-za-ano-vokral-hraje-o-vsechno-proti-sobe-ma-silno,politika,2020-02-19,13:34:00,False,Exprimátor za ANO Vokřál hraje o vše. S Malou na kandidátce chce obsadit jih Moravy,"Abych se vrátil co nejvíce do podvědomí lidí, bude dřina. Jak se říká: sejde z očí, sejde z mysli, říká ke svému návratu exprimátor Brna Petr Vokřál.",/domaci//domaci/politika/exprimator-za-ano-vokral-hraje-o-vsechno-proti-sobe-ma-silno/r~80b246ae516d11eaade30cc47ab5f122/,03-05-2020 19:49:04
nehoda-na-nekolik-hodin-zastavila-provoz-u-slavkova-jeden-mu,jihomoravsky,2020-02-19,13:00:00,True,"Při nehodě auta a kamionu u Slavkova zemřel jeden muž, tři se těžce zranili",Nehoda zastavila asi na pět hodin provoz na hlavním tahu I/50 z Brna na Slovensko.,/domaci//regiony/jihomoravsky/nehoda-na-nekolik-hodin-zastavila-provoz-u-slavkova-jeden-mu/r~f21954c252e411eabaef0cc47ab5f122/,03-05-2020 19:49:04
r~b7b4a7aa530711ea8c1d0cc47ab5f122,byvaly-zastupce-ombudsmana-krecek-se-slozenim-slibu-do-rukou,2020-02-19,12:41:00,True,Křeček se složením slibu ujal funkce. Úřad ombudsmana v Brně převezme ve čtvrtek,"Křeček ve funkci nahradil Annu Šabatovou, v níž se potká ve čtvrtek, aby úřad převzal.",/domaci//domaci/byvaly-zastupce-ombudsmana-krecek-se-slozenim-slibu-do-rukou/r~b7b4a7aa530711ea8c1d0cc47ab5f122/,03-05-2020 19:49:04
r~d5df5846530811ea9aaf0cc47ab5f122,v-zapadni-polovine-republiky-se-bude-tvorit-naledi,2020-02-19,12:39:00,False,"V západní polovině republiky se bude tvořit náledí, klouzat mohou silnice i chodníky","Meteorologové apelují na opatrnost na silnicích, varují také před silným větrem.",/domaci//pocasi/v-zapadni-polovine-republiky-se-bude-tvorit-naledi/r~d5df5846530811ea9aaf0cc47ab5f122/,03-05-2020 19:49:05
novym-predsedou-senatu-se-stal-vystrcil-z-ods-v-tajnych-volb,politika,2020-02-19,12:25:00,True,"Vystrčil je novým šéfem Senátu. Cestě na Tchaj-wan se nebráním, ale poradím se, řekl",Nahradil zesnulého stranického kolegu Jaroslava Kuberu (ODS). V tajné volbě porazil prvního místopředsedu Senátu Jiřího Růžičku (za TOP 09 a STAN).,/domaci//domaci/politika/novym-predsedou-senatu-se-stal-vystrcil-z-ods-v-tajnych-volb/r~47b0dc4c52ff11ea88c9ac1f6b220ee8/,03-05-2020 19:49:05
r~2a30f9bc52f611ea9a42ac1f6b220ee8,senat-vybere-nastupce-kubery-mirnym-favoritem-je-obcansky-de,2020-02-19,10:36:00,True,"Růžička, nebo Vystrčil, volí senátoři. Vyjádřete se k dopisu od Číny, vyzval Fischer",Senátoři budou o nástupci zesnulého Jaroslava Kubery (ODS) hlasovat v tajných volbách. Výsledek by měl být znám ještě před polednem.,/domaci//domaci/senat-vybere-nastupce-kubery-mirnym-favoritem-je-obcansky-de/r~2a30f9bc52f611ea9a42ac1f6b220ee8/,03-05-2020 19:49:05
r~3602b9ba51a711eaa5e40cc47ab5f122,za-navstevu-tchaj-wanu-budete-platit-kubera-si-z-hradu-prine,2020-02-19,05:30:00,False,"""Za návštěvu Tchaj-wanu budete platit."" Kubera si z Hradu přinesl výhrůžky od Číny","Aktuálně.cz zjistilo, že Kuberovi předal Hrad před jeho smrtí dopis od čínské ambasády. Kancelář prezidenta hrozby podpořila vlastním přípisem.",/domaci//domaci/za-navstevu-tchaj-wanu-budete-platit-kubera-si-z-hradu-prine/r~3602b9ba51a711eaa5e40cc47ab5f122/,03-05-2020 19:49:05
r~781c247c525011eab2630cc47ab5f122,digitalizace-vyuky,2020-02-18,20:26:00,False,Jeden e-sešit sdílí s učitelem celá třída. Digitální výuka proniká i do českých škol,"Do škol přišla digitální generace, jež se bez používání moderních technologií v budoucnosti neobejde. Na e-výuku proto přechází stále více škol.",/domaci//domaci/digitalizace-vyuky/r~781c247c525011eab2630cc47ab5f122/,03-05-2020 19:49:05
r~3658fecc523f11ea9b40ac1f6b220ee8,gibs-stepan-zpronevera,2020-02-18,19:58:00,False,"Je to účelovka a kampaň, tvrdí expolicista obviněný ze zpronevěry peněz svých kolegů","Generální inspekce bezpečnostních sborů ukončila vyšetřování expolicisty z pražské pořádkové jednotky, měl si nechat vybrané odborářské příspěvky.",/domaci//domaci/gibs-stepan-zpronevera/r~3658fecc523f11ea9b40ac1f6b220ee8/,03-05-2020 19:49:05
r~6ee9af5a526e11eab2630cc47ab5f122,sestnactileta-divka-dala-prarodicum-a-sestre-do-kavy-jed-na,2020-02-18,17:56:00,False,"Prarodičům a mladší sestře nasypala do pití jed na krysy, soud ji poslal do vězení","Její stejně stará kamarádka, s níž celou věc konzultovala na sociální síti, odešla s tříletou podmínkou.",/domaci//domaci/sestnactileta-divka-dala-prarodicum-a-sestre-do-kavy-jed-na/r~6ee9af5a526e11eab2630cc47ab5f122/,03-05-2020 19:49:05
r~3ea820de524f11ea8776ac1f6b220ee8,prezident-zeman-a-poslanci-ano-neuspeli-ustavni-soud-ponecha,2020-02-18,15:55:00,True,"Ústavní soud posvětil zákon o střetu zájmů, který Babišovi zkomplikoval podnikání",Ústavní soud zamítl návrhy prezidenta Miloše Zemana a poslanců ANO na zrušení části zákona o střetu zájmů přezdívané lex Babiš.,/domaci//domaci/prezident-zeman-a-poslanci-ano-neuspeli-ustavni-soud-ponecha/r~3ea820de524f11ea8776ac1f6b220ee8/,03-05-2020 19:49:05
r~626b040c525711eaa5910cc47ab5f122,sabatova-kritizuje-privatizaci-uhelnych-elektraren,2020-02-18,15:36:00,False,"Privatizací uhelných elektráren hazardujeme s životy budoucí generace, říká Šabatová","Podle končící ombudsmanky se Česko zbavuje přímé kontroly nad nejvýznamnějšími producenty emisí, což je krajně nezodpovědné.",/domaci//domaci/sabatova-kritizuje-privatizaci-uhelnych-elektraren/r~626b040c525711eaa5910cc47ab5f122/,03-05-2020 19:49:05
pirati-tozicku-za-jeho-vyroky-z-kandidatury-nestahnou-rozhod,volby,2020-02-18,14:09:00,True,"Jste ultralevičák, vyslechl si Tožička. Piráti však jeho kandidaturu těsně nestáhli","Kandidát na senátora mimo jiné uvádí, že kapitalismus je zločin proti lidskosti a že centristé v médiích jsou ohrožením demokracie.",/domaci//domaci/volby/pirati-tozicku-za-jeho-vyroky-z-kandidatury-nestahnou-rozhod/r~77fed4c2522c11ea84c6ac1f6b220ee8/,03-05-2020 19:49:05
median-ods-by-v-lednu-predstihla-piraty-prvni-zustava-ano,politika,2020-02-18,13:49:00,True,"Rozporuplné zprávy pro ODS: Podle jednoho průzkumu stoupá, druhý mluví o propadu",V obou modelech nadále vede hnutí ANO.,/domaci//domaci/politika/median-ods-by-v-lednu-predstihla-piraty-prvni-zustava-ano/r~c8f993e6523e11eaa5910cc47ab5f122/,03-05-2020 19:49:05
r~6fdc34d0523911ea8776ac1f6b220ee8,soud-zacal-resit-kauzu-vidkun-policiste-celi-podezreni-z-vyn,2020-02-18,13:24:00,False,Soud začal řešit kauzu Vidkun. Policisté čelí podezření z vynášení informací z kauz,"Případ podle žalobce odkrývá korupční vztahy mezi policií, podnikateli a politiky.",/domaci//domaci/soud-zacal-resit-kauzu-vidkun-policiste-celi-podezreni-z-vyn/r~6fdc34d0523911ea8776ac1f6b220ee8/,03-05-2020 19:49:05
chtela-jsem-aby-sel-k-psychiatrovi-ale-odmital-to-tvrdi-prit,moravskoslezsky,2020-02-18,11:59:00,False,"Chtěla jsem, aby šel k psychiatrovi, ale odmítal to, tvrdí přítelkyně vraha z Ostravy","""Lékaři postupovali standardně a nabízeli mu i možnost psychiatrického vyšetření. Ale on na žádné nakonec nešel,"" uvádí žalobce.",/domaci//regiony/moravskoslezsky/chtela-jsem-aby-sel-k-psychiatrovi-ale-odmital-to-tvrdi-prit/r~d186bb46523511ea80b50cc47ab5f122/,03-05-2020 19:49:05
r~9563cf6a515811eaa5910cc47ab5f122,ptak-roku-2020-jiricka-obecna,2020-02-18,11:36:00,False,Ptákem roku 2020 je jiřička. Současné stavební úpravy pro ni mohou být smrtící,Všeobecně známá i záhadami opředená. Jiřičku ohrožují budované zábrany na lidských sídlech.,/domaci//domaci/ptak-roku-2020-jiricka-obecna/r~9563cf6a515811eaa5910cc47ab5f122/,03-05-2020 19:49:05
r~0b00dc92516b11eab259ac1f6b220ee8,investice-povoleni-cina,2020-02-18,06:37:00,False,"Obrana před cizími investicemi kvůli Číně. Když se vládě nebudou líbit, zakáže je","Návrh zákona o prověřování zahraničních investic počítá i s dohledem nad koupí mediálních domů, v tomto ohledu je ale podle kritiků nedostatečný.",/domaci//domaci/investice-povoleni-cina/r~0b00dc92516b11eab259ac1f6b220ee8/,03-05-2020 19:49:07
r~a6f23100521011eaa5e40cc47ab5f122,u-pardubic-likviduji-kvuli-ptaci-chripce-drubez-tyka-se-to-1,2020-02-18,06:37:00,False,"U Pardubic likvidují kvůli ptačí chřipce drůbež, týká se to 140 tisíc kuřat a krůt",Viry ptačí chřipky jsou běžné u volně žijících ptáků a přenášejí se zejména trusem.,/domaci//domaci/u-pardubic-likviduji-kvuli-ptaci-chripce-drubez-tyka-se-to-1/r~a6f23100521011eaa5e40cc47ab5f122/,03-05-2020 19:49:07
muz-z-vezenske-sluzby-vybrzdoval-dodavku-na-liberecku-neunes,liberecky,2020-02-17,17:40:00,False,"Video: Muž z Vězeňské služby vybržďoval dodávku. Neunesl, že ji nemohl předjet",Osobní vůz řídil člen Vězeňské služby.,/domaci//regiony/liberecky/muz-z-vezenske-sluzby-vybrzdoval-dodavku-na-liberecku-neunes/r~293d36bc519111eaade30cc47ab5f122/,03-05-2020 19:49:07
r~0ff1277e519911ea84c6ac1f6b220ee8,ridic-aplikace-bolt-nasilim-vyhodil-z-auta-nevidomou-zenu,2020-02-17,17:10:00,False,"Řidič Boltu násilím vyhodil z auta nevidomou ženu, vadil mu její vodicí pes","Řidič ženě hrozil, že pokud z auta nevystoupí, zavolá policii. Pak ji i jejího psa z auta vyhodil na silnici a rychle odjel.",/domaci//domaci/ridic-aplikace-bolt-nasilim-vyhodil-z-auta-nevidomou-zenu/r~0ff1277e519911ea84c6ac1f6b220ee8/,03-05-2020 19:49:07
r~5cd30c1c519211ea9ec9ac1f6b220ee8,vlada-narok-na-socialni-byt-se-bude-vztahovat-k-prumerne-mzd,2020-02-17,15:40:00,False,Na sociální byt dosáhne více lidí. Od března rozhodne o jeho přidělení průměrná mzda,Dosud se nárok na sociální bydlení posuzoval podle životního minima.,/domaci//ekonomika/vlada-narok-na-socialni-byt-se-bude-vztahovat-k-prumerne-mzd/r~5cd30c1c519211ea9ec9ac1f6b220ee8/,03-05-2020 19:49:07
,r~ef537648473411ea9b40ac1f6b220ee8,2020-02-17,15:07:00,False,Lidické trauma se vrací po 78 letech. Do sporu o udavačku promluvil nový svědek,"Udala Alžběta Doležalová z Lidic Štěpánku Mikešovou ještě před vyvražděním obce, anebo lhal Evžen Ressl, který židovskou ženu zatýkal?",/domaci//trauma-vyvrazdenych-lidic-se-vraci-po-78-letech-meli-lidicti/r~ef537648473411ea9b40ac1f6b220ee8/,03-05-2020 19:49:07
r~aa60315c518911ea9b40ac1f6b220ee8,vydavatelstvi-mlada-fronta-je-v-upadku-rozhodl-soud,2020-02-17,14:39:00,False,Mladá fronta podnikatele Savova je v úpadku. Soud v květnu přezkoumá pohledávky,"Krajský soud v Českých Budějovicích rozhodl o tom, že je vydavatelství Mladá fronta a. s. v úpadku.",/domaci//ekonomika/vydavatelstvi-mlada-fronta-je-v-upadku-rozhodl-soud/r~aa60315c518911ea9b40ac1f6b220ee8/,03-05-2020 19:49:07
r~2f624eb6516d11ea8776ac1f6b220ee8,vlada-schvalila-zvyseni-zivotniho-minima-od-dubna-vzroste-na,2020-02-17,12:19:00,True,Vláda schválila zvýšení životního minima. Od dubna vzroste na 3860 korun,"Současně stoupne i existenční minimum, které bude činit 2490 korun měsíčně.",/domaci//ekonomika/vlada-schvalila-zvyseni-zivotniho-minima-od-dubna-vzroste-na/r~2f624eb6516d11ea8776ac1f6b220ee8/,03-05-2020 19:49:07
r~e20aaec8514f11eaac60ac1f6b220ee8,policie-obvinila-zamestnance-generalniho-financniho-reditels,2020-02-17,10:17:00,True,Policie obvinila zaměstnance Generálního finančního ředitelství z přijetí úplatku,"Podle kriminalistů požadoval úplatek deset milionů korun, polovinu z toho skutečně převzal.",/domaci//domaci/policie-obvinila-zamestnance-generalniho-financniho-reditels/r~e20aaec8514f11eaac60ac1f6b220ee8/,03-05-2020 19:49:07
policie-evakuuje-desitky-lidi-z-bytovych-domu-kolem-zabavnih,stredocesky,2020-02-17,09:51:00,False,"V Milovicích našli leteckou pumu z druhé světové války, evakuovali desítky lidí","Leteckou pumu pyrotechnici vyzvedli a převezli do Ralska, kde ji zlikvidují.",/domaci//regiony/stredocesky/policie-evakuuje-desitky-lidi-z-bytovych-domu-kolem-zabavnih/r~bb155a62516211eaa5e40cc47ab5f122/,03-05-2020 19:49:07
r~a378689e49bb11ea9b40ac1f6b220ee8,karlova-univerzita-vycislila-skodu-zpusobenou-akademiky-plac,2020-02-17,09:41:00,False,Karlova univerzita vyčíslila škodu způsobenou akademiky placenými Čínou na 5 milionů,"Týká se to i transakcí, na které upozornilo Aktuálně.cz. Čínská ambasáda takto tajně platila univerzitní konference.",/domaci//domaci/karlova-univerzita-vycislila-skodu-zpusobenou-akademiky-plac/r~a378689e49bb11ea9b40ac1f6b220ee8/,03-05-2020 19:49:07
rozhovor-jana-malacova-venezuela-davky-duchody,politika,2020-02-17,05:30:00,False,"Říkají mi Venezuela. A přitom hlasují pro mé návrhy, hájí se ministryně Maláčová","Já chci těm lidem pomoci, a ne jim ubližovat. Ale oni sami se musí snažit, tvrdí Maláčová o lidech, kteří bydlí v sociálně vyloučených lokalitách.",/domaci//domaci/politika/rozhovor-jana-malacova-venezuela-davky-duchody/r~be7ac1524e1911eaac60ac1f6b220ee8/,03-05-2020 19:49:07
r~760b125a50e911ea81060cc47ab5f122,ptaci-chripka-je-v-cesku-v-dalsim-chovu-objevila-se-na-pardu,2020-02-16,19:50:00,True,"Ptačí chřipka je v Česku zřejmě v dalším chovu, podezření mají na Pardubicku",První výskyt ptačí chřipky v Česku po třech letech byl zaznamenán letos v lednu v malochovu na Žďársku.,/domaci//domaci/ptaci-chripka-je-v-cesku-v-dalsim-chovu-objevila-se-na-pardu/r~760b125a50e911ea81060cc47ab5f122/,03-05-2020 19:49:07
r~3113491a50e911ea8776ac1f6b220ee8,protesty-milionu-chvilek-v-krajich-zacnou-25-unora-v-plzni,2020-02-16,19:47:00,False,"Protesty Milionu chvilek začnou 25. února v Plzni. Je důležité nemlčet, říká Minář","Série protestních akcí a veřejných diskusí v krajských městech začne 25. února v Plzni, konat se budou téměř každé úterý. Skončí v červnu v Praze.",/domaci//domaci/protesty-milionu-chvilek-v-krajich-zacnou-25-unora-v-plzni/r~3113491a50e911ea8776ac1f6b220ee8/,03-05-2020 19:49:07
